age,department,job_level,monthly_income,years_at_company,work_life_balance,job_involvement,satisfaction_class
56,Finance,4,10648,14,1,3,0
28,Engineering,4,10894,17,1,1,0
42,Finance,3,5314,17,1,2,0
29,Sales,5,10959,3,1,1,0
44,Marketing,5,4649,6,3,1,0
47,Sales,1,10700,23,4,3,1
35,Sales,2,9900,13,4,4,1
46,Engineering,3,6800,9,1,1,0
28,Sales,1,5478,21,2,2,0
53,Marketing,1,10054,9,3,2,1
58,Finance,4,9059,8,3,4,1
37,Marketing,2,11433,17,2,2,0
33,Engineering,2,9209,16,1,1,0
55,Marketing,3,10115,16,3,4,1
31,HR,2,5256,27,3,2,0
28,Finance,1,6368,28,4,2,1
43,HR,2,10387,19,4,1,1
54,HR,2,11558,24,1,1,0
55,Engineering,5,5827,16,1,1,0
59,Sales,1,5487,25,4,1,0
45,HR,2,6603,14,4,4,1
55,Marketing,2,6521,20,4,4,1
43,Sales,4,7517,14,2,4,1
55,Marketing,2,4643,14,3,3,1
56,Marketing,2,4212,14,1,1,0
26,Sales,5,10345,12,1,1,0
34,Sales,1,7703,6,2,4,1
26,Marketing,3,8434,20,4,2,1
26,Engineering,1,3019,13,3,2,0
48,Finance,4,3675,16,4,1,0
41,Finance,1,7477,9,1,1,0
56,Engineering,2,3608,2,2,4,1
40,Sales,4,9286,22,3,1,0
40,Marketing,1,3061,27,3,2,0
55,Finance,4,4154,29,3,2,0
48,Marketing,3,6716,3,3,1,0
25,Engineering,1,8242,10,2,4,1
35,Marketing,2,8559,20,1,4,0
45,Engineering,4,8022,2,3,2,1
28,Sales,5,9485,27,3,4,1
31,Engineering,4,4442,24,1,2,0
50,Engineering,5,4653,10,4,1,0
36,Finance,2,5502,8,3,2,0
55,Marketing,3,6269,17,3,1,0
41,Finance,5,3281,26,4,4,1
57,HR,3,6403,22,1,3,0
35,Engineering,4,4235,1,1,3,0
52,HR,2,7760,6,3,3,1
56,Finance,5,9940,7,1,2,0
25,Marketing,4,3785,15,4,3,1
52,Finance,1,6194,18,2,2,0
31,Marketing,4,7789,9,4,4,1
26,Marketing,3,6775,8,4,1,1
48,Sales,2,8350,25,2,3,0
28,Engineering,2,3533,10,4,2,1
43,Finance,4,11593,29,3,4,1
50,Marketing,1,6663,4,3,4,1
35,Finance,3,3129,20,1,3,0
35,Finance,4,5959,28,1,4,0
27,Marketing,4,4858,8,4,4,1
36,HR,2,6649,1,3,4,1
27,Engineering,3,6097,8,3,2,0
51,Engineering,1,6512,23,2,4,1
26,Sales,2,7860,12,1,4,0
40,Sales,4,11833,23,3,4,1
26,Sales,2,3723,25,4,4,1
54,Engineering,2,3737,15,3,4,1
44,HR,5,4299,13,1,2,0
52,Engineering,2,6480,16,4,4,1
49,Engineering,2,3339,26,1,4,0
56,Engineering,3,3152,23,3,1,0
34,Engineering,2,8684,18,3,4,1
57,HR,1,6051,1,3,4,1
37,Sales,4,3426,17,1,2,0
40,Finance,3,10146,16,4,4,1
46,Sales,2,11125,23,3,2,1
44,Sales,1,9347,5,3,3,1
51,Finance,4,5372,20,3,4,1
40,Engineering,3,11126,21,2,1,0
58,HR,1,3949,10,2,2,0
56,HR,2,10695,26,4,3,1
50,Sales,5,4373,6,1,1,0
49,Finance,5,10082,12,3,2,1
26,Marketing,3,5482,10,3,3,1
36,Engineering,1,10593,22,1,1,0
33,Sales,4,3370,17,1,4,0
36,HR,1,10837,2,4,1,1
50,Finance,5,5296,19,1,1,0
33,Finance,3,10034,20,3,1,0
34,Sales,2,9324,6,4,2,1
56,Marketing,1,10142,28,2,4,1
58,HR,5,10028,28,4,4,1
44,Sales,4,9479,27,4,2,1
26,Marketing,3,7145,13,4,1,0
25,Finance,2,7021,9,1,4,0
48,Engineering,1,5364,12,3,1,0
51,HR,4,8230,18,1,4,1
26,HR,2,8970,8,3,2,1
55,Marketing,5,11954,25,1,3,0
38,Sales,5,10300,18,4,1,1
26,Finance,4,9755,25,3,4,1
53,Marketing,5,4004,23,1,4,0
39,Engineering,3,10057,25,4,4,1
36,Engineering,4,6755,22,2,2,0
52,Engineering,5,5846,2,1,2,0
44,Marketing,1,9262,8,1,3,0
48,Finance,5,11541,10,2,2,0
45,HR,3,5964,9,1,1,0
34,Sales,2,11878,28,2,2,0
38,HR,2,7637,24,3,4,1
42,Finance,5,5755,18,2,1,0
48,HR,2,6624,8,4,2,1
38,Marketing,5,5732,19,2,1,0
58,Engineering,3,9473,3,3,1,0
36,Finance,2,9351,9,2,2,0
46,Finance,1,4693,13,2,1,0
30,HR,5,3684,9,3,4,1
46,Marketing,2,5919,25,1,4,0
38,HR,3,10166,20,1,2,0
40,HR,3,6756,12,4,2,1
49,Finance,1,8454,23,4,4,1
56,HR,3,6283,13,2,2,0
57,Engineering,3,7691,8,1,4,1
44,HR,2,9828,15,1,1,0
42,Engineering,5,10350,29,2,2,0
27,Finance,4,4156,13,3,3,1
47,Marketing,3,6061,21,1,4,0
56,Engineering,3,10157,13,4,4,1
40,Marketing,4,8919,17,2,1,0
29,Marketing,3,8893,15,3,3,1
28,Engineering,2,7445,25,4,3,1
45,Finance,2,9436,22,1,3,0
38,Sales,4,4292,19,3,4,1
55,Marketing,3,10902,3,4,4,1
38,Marketing,3,5067,14,2,3,0
30,Finance,5,4979,10,3,2,1
36,Finance,3,4736,17,3,3,1
40,HR,2,4918,29,2,1,0
41,Finance,1,3700,8,1,3,0
47,Marketing,1,7046,18,1,3,0
38,Engineering,1,5073,12,3,3,1
31,Sales,1,7661,17,3,2,0
56,HR,3,3394,23,3,3,1
39,Engineering,3,6048,11,4,3,1
41,Sales,5,6452,9,3,4,1
58,Sales,3,3522,22,1,3,0
29,Sales,1,11741,24,2,1,0
51,Engineering,4,4468,24,2,4,1
47,HR,4,9230,25,2,2,0
38,HR,2,11116,23,3,4,1
39,Sales,2,9811,25,3,2,0
57,Engineering,3,4421,15,2,2,0
55,Sales,4,10987,9,4,1,1
59,Finance,1,3285,12,4,3,1
41,HR,1,5745,11,4,1,0
52,Marketing,1,10108,17,4,4,1
43,Sales,3,7464,6,1,2,0
47,Finance,3,4445,28,2,4,1
56,HR,5,8837,8,1,2,0
37,Engineering,1,4466,10,3,4,1
44,HR,1,10167,25,4,2,1
59,Engineering,3,11479,15,4,1,1
29,Engineering,3,7426,4,2,2,0
33,Sales,5,8932,29,4,3,1
53,Sales,5,4178,18,2,1,0
30,HR,2,5551,11,3,3,1
49,Finance,4,7370,9,4,4,1
55,HR,1,9322,9,4,4,1
46,Marketing,1,7862,28,1,2,0
26,Engineering,5,8855,8,2,2,0
29,Engineering,5,4203,3,2,4,1
51,Sales,2,10349,21,4,1,1
49,Finance,4,9386,18,1,3,0
32,Sales,2,4119,14,4,4,1
25,Marketing,4,11388,3,2,1,0
44,HR,1,6975,17,2,3,0
47,HR,2,11717,4,4,2,1
56,Finance,5,4292,21,3,1,0
35,Sales,2,6655,28,4,1,0
48,Sales,2,7786,18,1,4,0
35,Marketing,1,5217,15,2,3,0
53,HR,5,9590,19,2,4,1
50,Sales,5,4017,28,4,2,1
40,Finance,3,8176,22,3,2,0
59,HR,3,6590,6,2,3,1
44,Marketing,3,11239,15,4,3,1
27,Finance,1,9176,7,3,3,1
25,Engineering,2,9647,12,4,4,1
25,Marketing,5,7722,16,4,3,1
41,Finance,5,9015,9,4,3,1
26,Sales,2,8122,20,2,4,1
53,Engineering,5,10683,5,3,2,1
44,Marketing,2,5089,11,1,2,0
30,Sales,1,5056,2,1,1,0
32,Engineering,1,6680,22,2,2,0
53,HR,1,7885,16,2,3,0
57,Sales,2,6114,4,4,2,1
27,Finance,2,10383,5,4,4,1
59,Marketing,4,4629,7,3,2,0
29,Engineering,5,4543,6,4,2,1
51,Sales,5,10512,24,3,1,0
36,HR,4,8769,22,4,1,1
44,Marketing,4,4904,10,4,3,1
44,Marketing,1,4436,14,1,4,0
33,Sales,4,8031,8,2,3,1
28,HR,2,6317,29,3,4,1
43,Engineering,3,7116,14,1,4,0
51,Sales,2,7552,14,4,1,0
37,Engineering,4,8563,20,1,2,0
37,Marketing,5,9123,28,3,2,1
46,Engineering,2,6061,23,2,1,0
52,HR,5,11089,3,1,3,0
46,Finance,2,11456,1,3,2,1
43,HR,5,6731,29,4,3,1
32,Engineering,2,9327,9,1,2,0
32,Sales,5,6317,9,2,3,1
50,Marketing,3,5046,22,3,4,1
50,Finance,1,6144,2,2,4,1
47,Sales,2,6221,16,4,2,1
37,Sales,3,8064,8,2,3,1
52,HR,1,3722,26,4,3,1
33,Engineering,2,10775,6,4,4,1
44,HR,3,10564,23,1,3,0
43,Engineering,3,11275,13,4,1,1
36,HR,3,7835,1,2,3,1
39,Sales,4,6819,19,1,4,0
55,Marketing,5,6364,15,4,1,1
38,Engineering,1,9089,1,3,1,0
35,Finance,5,7318,10,3,3,1
50,Finance,5,9936,1,4,4,1
51,Sales,5,5780,28,1,4,0
35,HR,3,10398,12,1,4,1
58,HR,5,5452,11,1,1,0
43,Sales,4,8288,29,2,4,1
30,Finance,2,11520,17,3,1,0
52,Finance,3,3425,4,4,1,0
25,HR,1,11961,29,4,2,1
59,Engineering,2,6975,23,3,3,1
32,Marketing,2,11799,7,2,4,1
31,Engineering,2,9669,12,1,1,0
35,Finance,5,5124,13,3,3,1
28,Engineering,5,4300,5,4,1,1
49,Marketing,3,8015,28,2,3,0
36,Engineering,5,11657,6,4,1,1
50,Engineering,5,4964,2,1,4,1
36,Engineering,5,8567,21,3,2,1
48,Engineering,3,8279,7,1,2,0
40,Sales,3,5360,14,2,2,0
37,Finance,4,5039,25,3,1,0
49,Marketing,4,4184,22,1,3,0
28,Finance,4,6934,28,1,4,0
35,Sales,4,8794,14,1,4,1
56,Sales,2,11172,10,2,1,0
31,Sales,2,3777,4,1,2,0
35,Sales,4,6379,3,4,1,1
52,Engineering,4,5418,25,3,3,1
47,Finance,1,7077,23,3,2,0
47,HR,2,5439,27,1,1,0
52,Marketing,1,10804,14,2,3,1
50,Sales,1,8269,29,4,2,1
49,Finance,5,8587,6,4,4,1
53,Sales,3,4989,23,3,3,1
43,Sales,2,10868,15,3,4,1
57,Sales,4,3944,8,4,3,1
38,Sales,4,11220,5,3,2,1
38,Sales,3,4897,3,1,1,0
59,Marketing,2,8751,3,4,1,1
54,Finance,4,8150,13,3,1,0
52,Sales,4,4697,2,1,1,0
41,Sales,5,8885,24,1,3,0
27,Sales,1,4665,1,4,1,0
40,Sales,4,11951,12,1,1,0
54,Engineering,2,4785,8,4,3,1
53,Engineering,3,8948,19,1,3,0
39,HR,5,5607,9,4,2,1
49,Sales,2,11590,28,4,3,1
47,HR,5,5630,14,4,4,1
49,Marketing,1,10660,28,4,2,1
31,HR,4,3238,27,1,2,0
46,Finance,2,6536,18,4,1,0
41,Engineering,3,6861,10,3,1,0
42,Engineering,1,11491,9,1,4,1
34,Sales,1,10899,6,4,1,1
34,Sales,5,10145,1,1,3,0
31,Marketing,1,8861,5,1,3,0
51,Marketing,2,3248,10,1,1,0
57,Finance,5,7323,25,1,1,0
25,Sales,1,10101,13,4,3,1
58,Sales,3,5860,22,1,2,0
28,Marketing,2,3723,23,3,4,1
41,Marketing,3,3569,4,1,4,0
28,Marketing,3,11411,1,1,2,0
50,Engineering,5,5834,21,3,4,1
28,HR,4,10928,2,4,1,1
25,HR,5,9671,24,3,1,0
31,Sales,2,5122,4,2,1,0
54,Engineering,2,7000,17,3,4,1
33,Marketing,5,6089,10,4,2,1
59,Sales,4,10165,23,3,1,0
32,Engineering,5,10210,12,1,2,0
48,Finance,2,3049,27,4,3,1
43,Engineering,4,3514,2,2,3,0
51,Sales,2,7671,3,4,3,1
56,HR,4,10749,14,1,4,1
38,Marketing,4,4165,25,2,4,1
42,Finance,5,3414,15,4,1,0
52,Engineering,5,4104,13,4,3,1
53,Sales,5,7858,9,1,2,0
40,Sales,4,6356,2,3,4,1
59,Marketing,4,5416,19,3,2,0
55,Sales,2,8611,16,2,2,0
28,Sales,3,8465,11,1,1,0
41,Marketing,5,11395,12,1,1,0
50,Finance,2,10192,25,3,2,0
28,HR,2,8672,1,3,2,1
54,HR,1,11260,2,2,2,0
54,Engineering,5,11707,16,3,2,1
46,Finance,2,6563,27,2,3,0
35,Engineering,1,9383,2,4,2,1
26,HR,5,11898,26,2,4,1
36,Marketing,4,9833,19,2,1,0
54,Sales,1,7752,10,2,4,1
42,HR,4,11123,19,4,1,1
50,Finance,3,6785,10,3,1,0
31,HR,3,11535,16,2,1,0
25,Finance,3,11727,13,3,4,1
50,Finance,3,11546,16,2,1,0
47,Finance,2,8023,18,3,2,0
50,Engineering,3,3982,24,2,2,0
30,Marketing,2,4345,8,3,3,1
30,HR,2,8691,24,1,3,0
32,Marketing,5,9002,18,4,3,1
48,Sales,2,3526,13,2,2,0
46,HR,2,9647,25,4,4,1
43,Marketing,3,10252,27,2,3,1
42,Marketing,2,3930,7,1,2,0
55,Sales,4,5282,28,1,1,0
54,Finance,3,4946,21,4,4,1
57,HR,1,6360,23,2,4,1
34,HR,3,11112,24,3,2,1
36,Sales,2,5925,25,2,2,0
54,Finance,4,6625,18,3,1,0
51,HR,3,8469,6,4,1,1
33,HR,4,4223,9,4,1,0
45,HR,1,10110,29,1,4,0
36,Finance,1,7992,6,3,4,1
53,Sales,5,11814,18,2,3,1
57,HR,5,7787,17,1,3,0
39,Marketing,3,9818,12,4,3,1
26,Finance,5,7726,3,1,4,1
42,Engineering,4,5372,27,2,1,0
27,Sales,5,6299,5,2,3,1
31,Marketing,4,9451,7,4,1,1
42,HR,5,11583,10,1,1,0
57,Engineering,5,6809,10,3,1,0
55,Sales,5,5407,19,3,3,1
35,Finance,2,7864,25,3,3,1
28,Engineering,2,8027,26,2,1,0
42,Engineering,5,7260,28,1,3,0
28,Marketing,4,7828,4,3,2,1
58,Sales,3,11772,10,1,3,0
53,Marketing,1,11315,18,4,1,1
48,Marketing,2,4874,3,3,1,0
46,HR,5,11715,21,1,4,1
26,Finance,1,6123,3,2,4,1
30,Engineering,2,7224,5,4,1,1
49,Sales,3,8254,16,4,2,1
45,Finance,4,6198,20,4,4,1
40,Finance,5,10082,13,4,1,1
55,Sales,3,4210,11,2,4,1
38,Finance,2,8404,26,2,4,1
52,HR,5,7117,13,3,1,0
56,Finance,1,8429,19,2,3,0
52,HR,4,11689,28,2,2,0
33,Engineering,2,7758,6,4,3,1
46,Engineering,4,11182,24,2,1,0
56,Marketing,5,11916,13,4,1,1
29,HR,3,3375,28,1,2,0
47,Engineering,4,10413,4,1,1,0
29,Finance,1,7398,25,1,4,0
56,Sales,2,6859,22,1,2,0
34,Sales,1,4686,5,1,3,0
39,HR,4,8012,19,1,2,0
31,Marketing,3,3256,5,1,3,0
53,Finance,3,6600,21,4,1,0
27,HR,1,3050,14,4,3,1
43,Sales,5,9590,28,4,3,1
34,HR,5,10437,28,4,3,1
52,Finance,3,3594,4,2,2,0
53,Engineering,1,7731,12,2,4,1
39,Finance,1,6873,6,3,3,1
59,Engineering,1,8748,19,2,2,0
30,Engineering,4,8237,10,4,2,1
36,Engineering,5,4476,1,4,4,1
37,HR,5,7870,23,1,2,0
53,Sales,4,11032,23,1,1,0
43,HR,2,6020,28,3,1,0
27,Sales,4,9066,16,2,1,0
32,Finance,1,11053,4,4,4,1
32,Marketing,4,11066,9,2,2,0
44,Finance,1,11167,28,3,1,0
28,HR,3,7780,18,1,3,0
45,HR,1,7045,29,4,2,1
27,Sales,5,5233,17,1,1,0
32,HR,4,11117,15,4,2,1
47,Engineering,1,9359,19,1,1,0
40,HR,2,7197,7,1,3,0
37,Sales,3,3615,25,3,2,0
27,Sales,2,4566,18,2,1,0
33,Engineering,2,5339,6,1,1,0
38,Sales,2,11109,19,4,3,1
37,Marketing,3,10374,21,2,3,1
31,Finance,3,9707,12,2,1,0
39,HR,3,3378,25,1,1,0
31,Marketing,3,6465,3,1,4,1
58,HR,2,9005,1,1,4,1
46,Marketing,5,5271,5,2,2,0
48,HR,5,4007,1,3,2,1
25,Engineering,3,9800,8,1,4,1
34,Sales,4,3109,7,2,1,0
40,Sales,1,5771,15,2,3,0
32,Engineering,4,6883,11,4,2,1
49,Marketing,4,5600,18,1,1,0
36,Finance,4,8518,14,3,3,1
49,Marketing,5,6243,27,4,3,1
41,Sales,1,4005,9,1,1,0
50,Finance,4,3305,5,4,1,0
38,HR,3,8701,23,1,2,0
47,Finance,5,3958,4,4,4,1
30,Marketing,3,8270,12,3,1,0
29,Engineering,3,10595,29,4,4,1
49,HR,4,6538,1,4,2,1
42,Marketing,3,10020,24,4,4,1
37,HR,1,4630,13,1,4,0
38,Finance,3,5603,1,1,3,0
52,Sales,4,11258,3,3,2,1
42,Marketing,3,3205,22,4,1,0
52,Engineering,5,8691,8,2,4,1
51,Finance,5,9141,24,4,2,1
56,Marketing,5,6145,18,2,3,0
33,Engineering,2,6120,25,2,3,0
56,Marketing,5,9728,16,4,4,1
44,Finance,5,11899,20,2,4,1
52,Marketing,2,9030,20,2,1,0
57,HR,5,3178,16,4,2,1
28,Finance,4,8167,2,1,1,0
58,Marketing,5,3112,17,4,1,0
27,Sales,5,11948,10,3,3,1
50,Marketing,2,11350,7,2,2,0
32,HR,4,11977,27,3,1,0
30,Engineering,3,4803,10,2,3,0
40,Engineering,1,5298,19,1,4,0
48,Engineering,4,4542,20,2,1,0
54,Sales,3,10259,27,4,4,1
37,HR,4,5154,9,2,2,0
29,Finance,3,11766,22,3,1,0
49,Engineering,3,4381,17,4,4,1
44,HR,4,8902,9,3,4,1
42,Marketing,2,4222,9,1,2,0
42,Sales,4,4501,5,3,3,1
26,HR,4,6574,24,3,3,1
34,HR,3,6729,7,3,1,0
36,Finance,1,10740,11,4,4,1
37,HR,3,6191,8,1,3,0
35,Finance,5,10476,25,1,1,0
43,Sales,4,4561,14,1,4,0
59,Sales,4,5522,2,3,1,0
50,Marketing,2,5391,10,4,2,1
38,Finance,3,5675,21,4,1,0
48,Finance,2,5183,24,4,2,1
25,Engineering,4,11468,16,3,4,1
46,Engineering,3,11066,16,1,4,1
47,Marketing,3,5078,19,3,4,1
43,Sales,5,7342,27,4,1,0
42,Engineering,5,4120,11,3,4,1
36,HR,1,8419,6,2,4,1
52,Sales,5,6370,6,1,2,0
52,HR,3,4908,7,1,4,0
57,Finance,5,6520,16,4,4,1
43,Sales,1,7307,13,3,4,1
52,Marketing,4,7496,27,4,3,1
50,Finance,5,7750,3,3,4,1
59,Finance,3,3497,24,2,1,0
58,HR,4,9991,24,1,2,0
59,Finance,3,6587,9,1,4,0
40,Engineering,4,5413,24,3,1,0
37,Sales,3,6800,3,1,2,0
47,Engineering,5,11654,6,3,2,1
46,HR,5,9171,25,4,1,1
40,HR,1,6457,17,2,1,0
52,Sales,4,11464,3,3,3,1
59,Finance,1,9969,2,2,3,1
32,Marketing,2,4150,12,4,4,1
46,HR,5,10454,24,4,3,1
45,Sales,4,8207,6,4,1,1
50,Marketing,1,3018,10,3,3,1
45,Finance,1,6178,11,2,2,0
49,HR,2,8577,16,2,1,0
25,Sales,1,7081,27,1,4,0
30,Sales,3,9454,16,3,2,1
47,Sales,5,11603,24,1,2,0
47,HR,1,11933,18,1,2,0
47,Marketing,1,5671,27,3,1,0
56,Sales,2,9387,22,1,1,0
54,Finance,3,9833,23,1,4,1
37,Sales,1,5624,24,1,3,0
42,Marketing,5,8499,9,4,3,1
47,HR,5,3514,21,3,3,1
39,Sales,1,3206,27,4,3,1
57,Sales,3,3947,19,1,2,0
45,Finance,5,4828,2,1,1,0
47,Finance,5,9861,24,4,3,1
51,Sales,3,9094,1,1,2,0
42,Sales,3,9345,26,3,1,0
48,Finance,1,5167,16,2,1,0
31,Marketing,4,10979,22,4,1,1
44,Engineering,2,8926,18,2,2,0
51,Engineering,4,9532,3,2,3,1
30,Sales,4,8656,24,2,1,0
51,Finance,5,8943,1,4,2,1
33,HR,3,11793,6,1,1,0
55,HR,5,8439,19,3,4,1
45,Engineering,2,11903,22,1,4,1
50,Marketing,1,4203,19,3,2,0
37,Engineering,2,10000,11,1,3,0
47,Sales,5,9639,27,2,3,1
44,Marketing,5,10689,8,2,1,0
52,HR,5,10513,5,3,3,1
41,Finance,5,9626,20,4,3,1
52,Finance,4,10386,9,1,4,1
26,Sales,1,6131,15,2,2,0
49,Engineering,4,10134,21,3,4,1
30,Sales,5,6730,28,1,2,0
35,Finance,3,5666,14,3,1,0
30,HR,4,3549,4,4,4,1
35,Finance,5,7741,24,4,2,1
38,Marketing,5,4244,24,1,3,0
26,Finance,1,7012,8,4,2,1
27,Finance,2,9196,20,1,3,0
59,Marketing,4,7545,29,1,1,0
57,Engineering,4,9205,17,4,3,1
48,Finance,4,10190,2,3,2,1
43,Sales,5,11235,20,3,4,1
42,Finance,1,3658,16,1,2,0
48,Sales,5,9995,10,2,4,1
59,Marketing,5,8776,2,1,2,0
25,Finance,3,8293,11,3,2,1
49,Marketing,1,4691,10,1,1,0
58,Marketing,4,10735,19,3,3,1
49,Engineering,2,6130,25,4,2,1
40,Finance,4,10044,25,1,4,1
58,Sales,5,7533,14,1,3,0
53,Sales,1,8547,11,4,1,0
43,Finance,1,3967,9,4,3,1
47,Engineering,1,4404,7,2,2,0
43,Engineering,3,11677,15,4,4,1
49,Engineering,4,6630,20,2,4,1
40,Sales,3,5968,17,4,3,1
33,Marketing,2,10269,3,3,4,1
25,Engineering,5,4579,15,1,2,0
43,Sales,3,8992,14,4,4,1
57,Sales,3,3050,8,3,4,1
58,Marketing,5,9452,4,4,4,1
40,Finance,1,8153,26,1,2,0
42,Finance,5,9023,10,4,1,1
58,Engineering,4,7300,2,4,4,1
49,Engineering,5,5787,14,1,1,0
30,Marketing,1,5155,8,4,3,1
45,Engineering,5,10019,23,1,3,0
30,Marketing,3,8360,27,2,2,0
56,Sales,2,7230,10,4,2,1
55,Engineering,3,10607,25,3,2,1
34,Sales,2,11598,18,4,2,1
54,HR,5,7197,15,1,1,0
42,Marketing,4,8412,5,1,2,0
48,HR,5,7499,22,3,1,0
33,Engineering,1,7909,13,3,4,1
55,Sales,5,10169,18,1,4,1
39,Engineering,2,6262,2,2,3,0
28,HR,3,5989,13,2,3,0
33,Engineering,4,10654,14,1,1,0
33,Finance,5,5224,10,2,2,0
50,HR,5,8376,4,3,3,1
28,Engineering,3,5920,15,2,1,0
41,Sales,4,10701,8,3,3,1
40,Engineering,5,9541,15,4,2,1
39,Sales,5,8615,14,3,1,0
59,Finance,2,7315,29,4,3,1
29,Engineering,2,9100,27,3,2,0
29,Finance,1,5783,21,3,1,0
44,HR,3,5808,9,2,1,0
39,Sales,4,6331,20,3,1,0
42,HR,5,5178,3,1,4,1
26,Sales,5,3797,26,4,1,0
53,Finance,1,5846,15,4,3,1
37,Marketing,5,3929,24,3,1,0
28,Engineering,3,7818,17,1,1,0
34,Finance,1,6091,25,3,1,0
55,Sales,3,5262,16,3,1,0
32,Sales,1,10549,4,2,1,0
27,Sales,5,6480,11,3,4,1
33,Sales,1,6342,25,3,2,0
54,Engineering,2,9053,8,2,4,1
35,HR,4,10574,3,2,3,1
59,Marketing,5,10859,19,1,2,0
37,Engineering,4,7174,14,2,3,1
37,Sales,5,10147,9,4,1,1
36,Engineering,4,7770,3,4,3,1
34,Finance,2,8833,4,1,4,1
33,Sales,4,11205,25,3,4,1
31,Marketing,1,10002,28,1,1,0
26,Sales,4,5293,4,2,1,0
47,Marketing,5,5045,11,3,2,1
45,Marketing,3,4037,19,1,4,0
47,HR,4,9242,16,1,4,1
53,HR,4,11448,23,4,2,1
38,Engineering,4,9162,22,1,4,1
50,Engineering,5,7073,17,3,2,1
29,Marketing,4,4283,10,1,4,0
55,Sales,5,9732,24,1,3,0
49,Finance,5,8945,17,2,3,1
55,Finance,3,6487,16,1,2,0
44,Sales,1,5184,20,3,2,0
41,Sales,5,11550,22,4,1,1
26,HR,2,6187,6,4,4,1
49,Finance,4,8495,7,4,3,1
37,Marketing,2,5297,14,4,1,0
52,Engineering,4,10097,11,2,4,1
30,HR,3,11469,12,3,3,1
27,Finance,5,6544,14,2,4,1
59,Sales,1,9831,5,4,2,1
42,Finance,5,3391,5,2,3,0
35,Marketing,4,3968,20,1,3,0
44,HR,1,8151,22,3,1,0
29,Sales,5,7364,23,1,4,1
43,Marketing,1,6307,26,2,2,0
46,Engineering,4,9125,15,1,2,0
43,HR,3,7370,26,2,4,1
40,Marketing,3,7838,1,2,4,1
48,Marketing,5,11277,25,3,2,1
28,Sales,2,6134,24,3,4,1
39,Engineering,4,4054,23,3,1,0
49,Marketing,5,6729,9,4,4,1
59,HR,5,5669,3,3,1,0
38,Marketing,3,3275,26,1,1,0
43,Finance,1,8717,4,3,4,1
31,HR,4,11022,16,3,3,1
