Customer ID,Loan Amount,Annual Income,Credit Score,Employment Status,Marital Status,Loan Term (months),Number of Dependents,Previous Defaults,Loan Type,Payment History,Loan Default
5024,99588,20786,303,Unemployed,Widowed,96,2,2,Personal Loan,Poor,Yes
5025,48596,89904,593,Employed,Widowed,46,0,0,Student Loan,Poor,No
5026,77258,50699,432,Unemployed,Divorced,16,2,2,Mortgage,Poor,Yes
5027,9757,142784,823,Self-employed,Single,87,3,1,Mortgage,Good,No
5028,64383,67691,507,Employed,Married,264,0,2,Credit Card,Good,No
5029,72391,57040,460,Unemployed,Widowed,18,3,1,Personal Loan,Poor,Yes
5030,12368,138455,804,Self-employed,Divorced,180,0,0,Mortgage,Good,No
5031,31417,112990,693,Unemployed,Widowed,141,3,2,Personal Loan,Poor,No
5032,56955,77986,548,Employed,Widowed,149,2,0,Student Loan,Average,No
5033,71314,58762,465,Unemployed,Single,311,1,2,Credit Card,Good,Yes
5034,82535,43600,400,Unemployed,Single,337,0,0,Auto Loan,Poor,Yes
5035,30169,114774,701,Retired,Married,102,2,1,Credit Card,Good,No
5036,32532,110777,684,Self-employed,Widowed,174,3,2,Auto Loan,Good,No
5037,85623,39810,382,Unemployed,Divorced,329,2,0,Mortgage,Average,Yes
5038,36555,105703,663,Self-employed,Widowed,264,0,2,Auto Loan,Good,No
5039,34856,107347,672,Self-employed,Divorced,212,2,2,Personal Loan,Average,No
5040,22622,125315,749,Unemployed,Widowed,31,3,1,Auto Loan,Average,No
5041,57603,77204,543,Employed,Divorced,240,4,0,Mortgage,Good,No
5042,85257,40085,383,Unemployed,Widowed,174,1,2,Mortgage,Good,Yes
5043,65011,66854,503,Employed,Widowed,176,1,2,Credit Card,Good,No
5044,44464,94797,616,Employed,Married,243,4,2,Mortgage,Poor,No
5045,37430,104269,656,Unemployed,Single,339,0,2,Personal Loan,Poor,No
5046,70450,59779,470,Unemployed,Single,249,2,2,Auto Loan,Good,Yes
5047,58410,76207,538,Employed,Divorced,131,2,0,Student Loan,Poor,No
5048,30307,114615,700,Self-employed,Widowed,118,4,2,Mortgage,Good,No
5049,74896,53980,446,Unemployed,Widowed,261,4,2,Auto Loan,Good,Yes
5050,58413,76117,538,Employed,Single,347,3,2,Credit Card,Poor,No
5051,89925,34141,359,Unemployed,Divorced,295,3,0,Student Loan,Poor,Yes
5052,93454,29344,339,Unemployed,Married,209,1,2,Credit Card,Poor,Yes
5053,22889,125008,747,Retired,Married,231,0,2,Personal Loan,Poor,No
5054,88369,35896,367,Unemployed,Married,162,0,1,Credit Card,Average,No
5055,33453,109353,679,Retired,Widowed,297,4,1,Auto Loan,Good,No
5056,78016,49813,427,Unemployed,Divorced,276,1,2,Student Loan,Poor,Yes
5057,37265,104431,658,Unemployed,Single,231,1,2,Credit Card,Poor,No
5058,51600,85679,576,Employed,Widowed,227,3,1,Credit Card,Good,No
5059,92489,30681,344,Unemployed,Widowed,326,2,0,Personal Loan,Poor,Yes
5060,46235,92903,608,Employed,Married,167,0,0,Auto Loan,Good,No
5061,97787,23228,313,Unemployed,Divorced,227,1,1,Credit Card,Average,Yes
5062,96829,24582,319,Unemployed,Divorced,346,3,2,Auto Loan,Good,No
5063,41468,98683,632,Employed,Married,125,3,1,Mortgage,Poor,No
5064,91836,31397,347,Unemployed,Married,172,3,0,Personal Loan,Poor,Yes
5065,71262,58799,465,Unemployed,Married,314,2,1,Personal Loan,Poor,Yes
5066,72444,57011,459,Unemployed,Widowed,109,1,0,Personal Loan,Good,Yes
5067,41268,99183,633,Employed,Widowed,168,4,2,Auto Loan,Good,No
5068,31149,113254,695,Unemployed,Widowed,173,4,2,Credit Card,Good,No
5069,67187,64264,490,Employed,Single,53,3,2,Credit Card,Average,No
5070,68731,62317,480,Employed,Single,191,3,0,Auto Loan,Poor,No
5071,64197,67914,507,Employed,Divorced,314,2,1,Auto Loan,Average,No
5072,37130,104633,658,Unemployed,Married,341,3,2,Mortgage,Good,No
5073,24873,122489,737,Self-employed,Married,62,1,0,Student Loan,Average,No
5074,8631,144237,829,Employed,Widowed,263,3,2,Student Loan,Good,No
5075,66434,65254,495,Employed,Single,131,3,1,Personal Loan,Good,No
5076,70133,60096,471,Unemployed,Married,86,1,2,Credit Card,Average,Yes
5077,60129,73785,530,Employed,Divorced,173,0,0,Personal Loan,Average,No
5078,60690,72344,525,Employed,Married,160,4,0,Credit Card,Poor,No
5079,15142,134988,789,Self-employed,Widowed,134,3,2,Credit Card,Good,No
5080,38866,102643,648,Self-employed,Widowed,152,1,2,Mortgage,Average,No
5081,11295,140382,812,Employed,Single,193,4,0,Auto Loan,Good,No
5082,49623,88546,588,Employed,Divorced,288,2,2,Auto Loan,Average,No
5083,47849,91091,599,Employed,Divorced,268,0,2,Auto Loan,Average,No
5084,51659,85603,575,Employed,Married,336,3,2,Student Loan,Average,No
5085,79137,48412,420,Unemployed,Divorced,256,0,1,Auto Loan,Good,No
5086,18428,130489,769,Unemployed,Married,97,3,1,Student Loan,Good,No
5087,61053,71658,523,Employed,Married,82,3,1,Personal Loan,Good,No
5088,26800,119841,724,Self-employed,Single,280,3,2,Student Loan,Average,No
5089,62828,69549,513,Employed,Divorced,191,0,0,Credit Card,Good,No
5090,6324,147595,842,Unemployed,Widowed,290,2,2,Mortgage,Average,No
5091,91769,31549,348,Unemployed,Married,160,1,2,Mortgage,Good,Yes
5092,47600,91216,601,Employed,Married,17,1,1,Credit Card,Average,No
5093,81240,45739,408,Unemployed,Married,159,2,0,Personal Loan,Good,No
5094,84057,41209,389,Unemployed,Divorced,343,2,1,Mortgage,Poor,Yes
5095,21199,127051,759,Employed,Divorced,179,3,0,Credit Card,Poor,No
5096,34371,107968,674,Employed,Divorced,20,3,2,Mortgage,Good,No
5097,89162,35116,364,Unemployed,Married,189,1,2,Student Loan,Poor,Yes
5098,85356,40045,383,Unemployed,Widowed,295,3,2,Mortgage,Good,No
5099,80916,46327,411,Unemployed,Widowed,127,3,0,Student Loan,Poor,Yes
5100,73385,55709,454,Unemployed,Divorced,107,2,1,Student Loan,Good,Yes
5101,67646,63617,486,Employed,Widowed,342,0,1,Mortgage,Average,No
5102,55500,80139,556,Employed,Married,355,4,1,Mortgage,Average,No
5103,80532,46905,412,Unemployed,Divorced,67,4,0,Student Loan,Average,Yes
5104,52614,84148,571,Employed,Divorced,218,3,0,Mortgage,Good,No
5105,46427,92603,607,Employed,Married,116,3,2,Personal Loan,Good,No
5106,28093,118095,716,Unemployed,Divorced,46,4,1,Auto Loan,Good,No
5107,11638,139779,810,Unemployed,Married,220,2,0,Auto Loan,Poor,No
5108,68230,62919,483,Employed,Divorced,292,4,1,Credit Card,Good,No
5109,38130,103521,653,Unemployed,Widowed,158,4,1,Auto Loan,Poor,No
5110,31475,112905,693,Employed,Divorced,298,4,0,Personal Loan,Average,No
5111,38160,103400,653,Employed,Divorced,92,3,0,Auto Loan,Good,No
5112,34299,108150,675,Retired,Divorced,61,3,2,Auto Loan,Good,No
5113,56756,78446,549,Employed,Single,98,4,2,Personal Loan,Poor,No
5114,60658,72428,526,Employed,Widowed,202,3,2,Student Loan,Poor,No
5115,64201,67894,507,Employed,Married,314,4,1,Auto Loan,Average,No
5116,39801,101149,642,Retired,Single,12,2,1,Credit Card,Good,No
5117,95353,26447,326,Unemployed,Widowed,149,3,2,Auto Loan,Good,Yes
5118,96155,25499,322,Unemployed,Divorced,147,0,1,Auto Loan,Good,No
5119,71150,59041,466,Unemployed,Divorced,165,3,1,Personal Loan,Average,Yes
5120,76895,51315,434,Unemployed,Married,173,2,1,Personal Loan,Average,Yes
5121,99209,21299,306,Unemployed,Married,30,2,1,Credit Card,Average,Yes
5122,11172,140506,813,Unemployed,Widowed,339,3,0,Mortgage,Average,No
5123,22908,125005,747,Self-employed,Widowed,254,1,0,Personal Loan,Poor,No
5124,96470,24994,321,Unemployed,Married,140,4,2,Mortgage,Poor,Yes
5125,29532,115414,704,Retired,Widowed,187,4,2,Credit Card,Poor,No
5126,39773,101163,642,Employed,Married,291,2,1,Auto Loan,Good,No
5127,6969,146759,839,Employed,Divorced,95,3,1,Auto Loan,Average,No
5128,94570,27489,331,Unemployed,Married,233,1,0,Mortgage,Average,Yes
5129,31966,111647,689,Employed,Single,336,0,1,Credit Card,Average,No
5130,75969,52355,440,Unemployed,Married,156,4,1,Credit Card,Poor,Yes
5131,45397,93805,611,Employed,Married,117,1,2,Personal Loan,Good,No
5132,49789,88367,587,Employed,Single,336,4,1,Mortgage,Good,No
5133,18919,129906,767,Employed,Single,22,3,0,Personal Loan,Average,No
5134,13070,137409,801,Self-employed,Single,177,4,1,Mortgage,Good,No
5135,42481,97355,626,Employed,Single,207,0,1,Personal Loan,Poor,No
5136,13927,136220,796,Employed,Married,242,3,1,Personal Loan,Average,No
5137,32788,110349,682,Employed,Widowed,158,2,1,Credit Card,Poor,No
5138,35049,107173,671,Unemployed,Single,249,1,1,Credit Card,Poor,No
5139,98610,21996,310,Unemployed,Divorced,24,4,0,Auto Loan,Average,Yes
5140,11530,139999,810,Retired,Married,230,3,2,Auto Loan,Poor,No
5141,66997,64387,491,Employed,Widowed,268,3,1,Credit Card,Average,No
5142,15207,134965,789,Retired,Divorced,13,4,2,Credit Card,Good,No
5143,98059,23089,312,Unemployed,Married,221,2,2,Personal Loan,Average,Yes
5144,27588,118827,719,Self-employed,Married,236,4,0,Auto Loan,Average,No
5145,84698,40659,385,Unemployed,Divorced,205,2,2,Credit Card,Good,No
5146,66550,65178,494,Employed,Single,207,4,1,Mortgage,Average,No
5147,11469,140053,811,Unemployed,Single,271,3,1,Mortgage,Poor,No
5148,29217,115965,708,Self-employed,Divorced,68,0,1,Auto Loan,Average,No
5149,39754,101268,642,Self-employed,Widowed,124,0,1,Mortgage,Average,No
5150,36910,105042,660,Self-employed,Single,224,3,0,Personal Loan,Poor,No
5151,21724,126471,755,Retired,Married,290,0,2,Auto Loan,Good,No
5152,47963,90726,597,Employed,Married,255,2,0,Credit Card,Good,No
5153,48526,90111,594,Employed,Widowed,128,3,2,Mortgage,Poor,No
5154,21994,126031,754,Employed,Married,98,2,0,Personal Loan,Good,No
5155,16093,133682,781,Unemployed,Single,274,3,0,Credit Card,Average,No
5156,74300,54565,448,Unemployed,Widowed,311,2,0,Student Loan,Average,Yes
5157,26357,120435,727,Unemployed,Single,124,2,1,Personal Loan,Poor,No
5158,33602,109242,678,Self-employed,Widowed,175,0,1,Mortgage,Poor,No
5159,16240,133204,780,Unemployed,Divorced,15,3,0,Personal Loan,Average,No
5160,5155,149642,849,Employed,Married,129,4,2,Student Loan,Poor,No
5161,83112,42884,395,Unemployed,Widowed,34,0,2,Student Loan,Good,No
5162,87409,37199,372,Unemployed,Divorced,244,2,1,Personal Loan,Poor,Yes
5163,55574,80038,556,Employed,Single,101,2,0,Credit Card,Good,No
5164,57160,77786,546,Employed,Divorced,266,4,1,Credit Card,Average,No
5165,19226,129636,766,Self-employed,Single,103,4,1,Student Loan,Poor,No
5166,23017,124970,747,Employed,Widowed,166,2,1,Auto Loan,Poor,No
5167,63053,69294,513,Employed,Widowed,318,4,0,Auto Loan,Average,No
5168,42019,98015,629,Employed,Married,126,1,0,Credit Card,Average,No
5169,74624,54178,446,Unemployed,Married,218,0,1,Auto Loan,Poor,Yes
5170,90992,32665,353,Unemployed,Widowed,92,3,0,Credit Card,Good,Yes
5171,5192,149604,849,Retired,Single,114,4,2,Mortgage,Average,No
5172,99754,20534,302,Unemployed,Single,91,4,2,Credit Card,Average,Yes
5173,31917,111828,690,Employed,Widowed,114,1,1,Mortgage,Average,No
5174,72969,56132,456,Unemployed,Single,251,3,2,Student Loan,Poor,Yes
5175,14359,135720,793,Retired,Widowed,276,1,1,Auto Loan,Good,No
5176,72990,56110,456,Unemployed,Married,44,3,1,Student Loan,Poor,Yes
5177,56571,78754,552,Employed,Single,46,0,1,Personal Loan,Good,No
5178,53190,83580,569,Employed,Married,260,4,0,Personal Loan,Average,No
5179,83518,42469,393,Unemployed,Divorced,61,0,0,Student Loan,Average,Yes
5180,52684,84016,570,Employed,Married,291,3,0,Credit Card,Good,No
5181,65631,66233,500,Employed,Divorced,253,4,0,Credit Card,Average,No
5182,24715,122804,738,Unemployed,Married,163,1,1,Auto Loan,Good,No
5183,5077,149863,849,Employed,Married,158,2,0,Student Loan,Average,No
5184,50833,86708,579,Employed,Single,50,1,2,Personal Loan,Poor,No
5185,56813,78232,549,Employed,Married,200,2,2,Student Loan,Poor,No
5186,31017,113450,695,Employed,Widowed,36,1,0,Student Loan,Good,No
5187,35682,106437,667,Self-employed,Single,255,3,2,Auto Loan,Average,No
5188,21835,126311,755,Retired,Single,234,0,2,Credit Card,Good,No
5189,74519,54409,447,Unemployed,Single,241,2,0,Personal Loan,Poor,Yes
5190,14885,135159,790,Unemployed,Married,164,3,1,Auto Loan,Good,No
5191,86051,39324,379,Unemployed,Single,299,0,1,Personal Loan,Average,Yes
5192,93869,28738,336,Unemployed,Divorced,119,0,1,Personal Loan,Good,No
5193,24457,123030,739,Self-employed,Divorced,44,4,0,Credit Card,Average,No
5194,18794,130093,767,Retired,Married,122,4,1,Credit Card,Average,No
5195,82236,44054,402,Unemployed,Single,132,4,1,Auto Loan,Poor,Yes
5196,78297,49709,427,Unemployed,Widowed,27,2,2,Mortgage,Average,Yes
5197,19387,129321,765,Unemployed,Widowed,238,2,1,Auto Loan,Average,No
5198,36598,105643,663,Unemployed,Divorced,22,0,0,Auto Loan,Poor,No
5199,5661,148805,846,Employed,Married,214,2,1,Mortgage,Poor,No
5200,99826,20363,301,Unemployed,Married,213,0,2,Personal Loan,Good,Yes
5201,92697,30358,343,Unemployed,Married,109,3,2,Student Loan,Good,No
5202,25281,121613,733,Retired,Married,127,1,2,Mortgage,Average,No
5203,14833,135233,791,Retired,Married,292,0,2,Student Loan,Average,No
5204,97772,23240,313,Unemployed,Single,243,0,1,Personal Loan,Good,No
5205,46862,92201,605,Employed,Single,122,3,2,Mortgage,Average,No
5206,66250,65689,496,Employed,Single,23,4,2,Credit Card,Average,No
5207,98688,21936,309,Unemployed,Widowed,32,4,2,Auto Loan,Good,No
5208,16954,132272,776,Unemployed,Single,138,4,1,Mortgage,Poor,No
5209,32345,111074,686,Retired,Married,296,0,0,Mortgage,Good,No
5210,67443,63965,488,Employed,Married,132,0,2,Personal Loan,Average,No
5211,42346,97534,627,Employed,Widowed,135,2,2,Credit Card,Good,No
5212,99463,20882,304,Unemployed,Widowed,44,2,2,Mortgage,Average,Yes
5213,85102,40224,384,Unemployed,Divorced,181,1,1,Credit Card,Poor,Yes
5214,22685,125227,749,Self-employed,Widowed,88,1,1,Student Loan,Good,No
5215,8987,143750,827,Retired,Divorced,308,2,2,Mortgage,Average,No
5216,11783,139299,808,Unemployed,Single,341,0,0,Credit Card,Average,No
5217,7396,145865,836,Employed,Married,74,3,2,Auto Loan,Good,No
5218,17207,132012,774,Self-employed,Divorced,281,2,0,Personal Loan,Average,No
5219,9014,143745,826,Self-employed,Divorced,227,0,0,Credit Card,Average,No
5220,77124,50825,432,Unemployed,Divorced,201,2,1,Personal Loan,Good,Yes
5221,47951,90740,597,Employed,Widowed,86,4,1,Mortgage,Average,No
5222,78851,48885,422,Unemployed,Widowed,185,2,1,Mortgage,Average,Yes
5223,70155,60056,471,Unemployed,Widowed,78,4,0,Student Loan,Poor,Yes
5224,97822,23203,313,Unemployed,Divorced,104,0,0,Personal Loan,Good,No
5225,55445,80241,556,Employed,Single,64,4,0,Auto Loan,Poor,No
5226,98526,22244,311,Unemployed,Married,105,2,1,Auto Loan,Poor,Yes
5227,27867,118322,717,Employed,Widowed,124,4,1,Credit Card,Poor,No
5228,14596,135329,791,Self-employed,Single,240,3,1,Auto Loan,Poor,No
5229,49589,88619,588,Employed,Widowed,261,4,2,Personal Loan,Average,No
5230,83854,41584,391,Unemployed,Widowed,220,4,0,Mortgage,Average,Yes
5231,94081,28521,335,Unemployed,Divorced,193,1,0,Personal Loan,Poor,Yes
5232,62326,70017,516,Employed,Divorced,278,3,2,Personal Loan,Good,No
5233,75194,53541,445,Unemployed,Widowed,292,0,0,Mortgage,Poor,Yes
5234,78770,49063,423,Unemployed,Married,166,4,0,Personal Loan,Poor,Yes
5235,48361,90268,595,Employed,Widowed,94,3,2,Auto Loan,Good,No
5236,7708,145234,833,Unemployed,Married,197,0,0,Credit Card,Average,No
5237,7224,146218,837,Unemployed,Single,150,3,1,Credit Card,Average,No
5238,12543,138206,802,Unemployed,Widowed,66,1,2,Personal Loan,Average,No
5239,52195,84952,572,Employed,Married,30,0,0,Mortgage,Average,No
5240,31399,113054,694,Self-employed,Single,359,0,1,Student Loan,Average,No
5241,70633,59563,469,Unemployed,Single,357,4,0,Personal Loan,Poor,Yes
5242,70455,59752,470,Unemployed,Divorced,278,2,2,Personal Loan,Average,Yes
5243,29820,115233,703,Employed,Single,153,0,1,Student Loan,Average,No
5244,98459,22567,311,Unemployed,Divorced,327,0,0,Credit Card,Poor,Yes
5245,88251,36121,368,Unemployed,Single,175,1,2,Credit Card,Average,Yes
5246,98783,21674,308,Unemployed,Single,263,1,0,Student Loan,Poor,Yes
5247,43110,96411,623,Employed,Married,243,1,0,Mortgage,Good,No
5248,18975,129876,767,Unemployed,Married,308,4,1,Personal Loan,Average,No
5249,51197,86275,578,Employed,Divorced,71,0,0,Auto Loan,Average,No
5250,50543,87081,581,Employed,Widowed,33,1,2,Credit Card,Good,No
5251,78656,49140,424,Unemployed,Married,137,1,2,Credit Card,Poor,Yes
5252,7800,145139,832,Retired,Single,114,3,1,Credit Card,Average,No
5253,93464,29327,339,Unemployed,Divorced,232,3,1,Mortgage,Average,Yes
5254,47998,90663,597,Employed,Divorced,121,1,0,Student Loan,Poor,No
5255,82866,43331,398,Unemployed,Divorced,69,4,2,Mortgage,Poor,Yes
5256,83033,43004,396,Unemployed,Single,76,2,1,Credit Card,Poor,Yes
5257,21014,127369,760,Unemployed,Married,69,3,0,Personal Loan,Good,No
5258,11816,139243,808,Unemployed,Widowed,169,3,0,Credit Card,Poor,No
5259,92508,30492,344,Unemployed,Divorced,87,0,2,Personal Loan,Average,Yes
5260,59330,74797,533,Employed,Single,30,0,2,Personal Loan,Average,No
5261,56913,78095,548,Employed,Married,201,1,0,Credit Card,Good,No
5262,90230,33749,357,Unemployed,Married,261,0,2,Credit Card,Poor,Yes
5263,53355,83217,568,Employed,Widowed,90,0,0,Personal Loan,Average,No
5264,33746,109044,678,Unemployed,Divorced,95,2,0,Mortgage,Average,No
5265,93726,29045,337,Unemployed,Single,183,4,2,Mortgage,Poor,Yes
5266,85201,40116,384,Unemployed,Married,223,1,1,Mortgage,Good,No
5267,86570,38667,376,Unemployed,Single,160,2,0,Auto Loan,Average,Yes
5268,44310,95057,616,Employed,Married,21,1,2,Personal Loan,Poor,No
5269,44961,94205,613,Employed,Divorced,41,4,0,Auto Loan,Good,No
5270,80046,47302,414,Unemployed,Divorced,291,1,0,Auto Loan,Average,Yes
5271,92046,31283,346,Unemployed,Widowed,66,0,0,Personal Loan,Poor,Yes
5272,77082,50935,432,Unemployed,Married,138,4,2,Auto Loan,Poor,Yes
5273,46568,92534,606,Employed,Single,191,2,2,Personal Loan,Average,No
5274,30470,114342,699,Retired,Married,243,2,2,Student Loan,Good,No
5275,76569,51624,436,Unemployed,Single,104,3,1,Student Loan,Average,Yes
5276,90451,33440,356,Unemployed,Widowed,19,2,0,Personal Loan,Average,Yes
5277,18057,131001,771,Self-employed,Married,258,3,1,Personal Loan,Poor,No
5278,65535,66501,501,Employed,Divorced,342,0,0,Personal Loan,Average,No
5279,34943,107333,672,Employed,Single,207,2,2,Mortgage,Good,No
5280,99223,21269,306,Unemployed,Divorced,174,4,0,Personal Loan,Poor,Yes
5281,94388,27868,333,Unemployed,Widowed,51,3,0,Credit Card,Average,Yes
5282,77595,50251,430,Unemployed,Widowed,265,2,0,Student Loan,Poor,Yes
5283,42157,97909,628,Employed,Single,96,0,1,Student Loan,Good,No
5284,37217,104523,658,Self-employed,Married,283,4,2,Personal Loan,Poor,No
5285,71358,58729,465,Unemployed,Divorced,89,4,2,Student Loan,Poor,Yes
5286,88560,35734,366,Unemployed,Divorced,224,0,0,Personal Loan,Average,Yes
5287,68671,62429,480,Employed,Single,315,2,2,Personal Loan,Average,No
5288,69200,61337,477,Employed,Single,266,1,1,Student Loan,Poor,No
5289,69977,60325,473,Unemployed,Single,102,2,1,Student Loan,Poor,Yes
5290,37994,103600,653,Unemployed,Widowed,204,3,2,Credit Card,Average,No
5291,53845,82514,565,Employed,Widowed,264,3,1,Auto Loan,Poor,No
5292,94087,28433,335,Unemployed,Divorced,289,2,1,Credit Card,Good,Yes
5293,15799,133957,784,Retired,Married,154,3,2,Credit Card,Average,No
5294,93668,29111,338,Unemployed,Single,255,1,2,Student Loan,Good,No
5295,23681,123986,743,Retired,Widowed,223,1,0,Credit Card,Average,No
5296,52897,83753,570,Employed,Married,206,4,0,Student Loan,Poor,No
5297,15966,133783,783,Unemployed,Single,281,3,1,Mortgage,Average,No
5298,40222,100583,640,Employed,Married,340,2,2,Personal Loan,Poor,No
5299,45695,93620,610,Employed,Single,30,4,1,Auto Loan,Poor,No
5300,83714,41751,392,Unemployed,Married,51,1,2,Mortgage,Average,Yes
5301,87989,36453,369,Unemployed,Divorced,109,4,1,Personal Loan,Poor,Yes
5302,36367,105844,664,Self-employed,Single,15,0,1,Personal Loan,Good,No
5303,71199,58968,466,Unemployed,Single,44,3,1,Auto Loan,Good,Yes
5304,77750,50077,429,Unemployed,Divorced,310,2,0,Credit Card,Poor,Yes
5305,20034,128582,763,Unemployed,Single,176,1,2,Personal Loan,Poor,No
5306,74122,54775,449,Unemployed,Single,38,4,1,Auto Loan,Good,Yes
5307,56877,78144,548,Employed,Widowed,184,2,0,Student Loan,Poor,No
5308,63929,68570,509,Employed,Divorced,348,3,1,Personal Loan,Good,No
